0.100000000000E+01  -0.556289636337E-09
0.100505176613E+01  -0.649953386568E-09
0.101010353226E+01  -0.796539251790E-09
0.101515529840E+01  -0.102205629013E-08
0.102020706453E+01  -0.134974137088E-08
0.102525883066E+01  -0.179884746040E-08
0.103031059679E+01  -0.238552024847E-08
0.103536236293E+01  -0.312582580709E-08
0.104041412906E+01  -0.404052746417E-08
0.104546589519E+01  -0.516086968541E-08
0.105051766132E+01  -0.653444222391E-08
0.105556942745E+01  -0.823028122917E-08
0.106062119359E+01  -0.103426593807E-07
0.106567295972E+01  -0.129934599454E-07
0.107072472585E+01  -0.163335500991E-07
0.107577649198E+01  -0.205440225696E-07
0.108082825812E+01  -0.258384484906E-07
0.108588002425E+01  -0.324673628527E-07
0.109093179038E+01  -0.407260174792E-07
0.109598355651E+01  -0.509660655642E-07
0.110103532264E+01  -0.636113831906E-07
0.110608708878E+01  -0.791777892600E-07
0.111113885491E+01  -0.982961328486E-07
0.111619062104E+01  -0.121738152648E-06
0.112124238717E+01  -0.150444720382E-06
0.112629415331E+01  -0.185556522161E-06
0.113134591944E+01  -0.228447854231E-06
0.113639768557E+01  -0.280764838742E-06
0.114144945170E+01  -0.344469962854E-06
0.114650121783E+01  -0.421895186120E-06
0.115155298397E+01  -0.515806012195E-06
0.115660475010E+01  -0.629478759430E-06
0.116165651623E+01  -0.766792979421E-06
0.116670828236E+01  -0.932340563271E-06
0.117176004850E+01  -0.113155278323E-05
0.117681181463E+01  -0.137084638590E-05
0.118186358076E+01  -0.165779003303E-05
0.118691534689E+01  -0.200129288816E-05
0.119196711302E+01  -0.241181790193E-05
0.119701887916E+01  -0.290162330066E-05
0.120207064529E+01  -0.348503675718E-05
0.120712241142E+01  -0.417876759770E-05
0.121217417755E+01  -0.500226302178E-05
0.121722594369E+01  -0.597811469510E-05
0.122227770982E+01  -0.713252214720E-05
0.122732947595E+01  -0.849581931484E-05
0.123238124208E+01  -0.101030704505E-04
0.123743300821E+01  -0.119947415567E-04
0.124248477435E+01  -0.142174537792E-04
0.124753654048E+01  -0.168248257280E-04
0.125258830661E+01  -0.198784126482E-04
0.125764007274E+01  -0.234487515856E-04
0.126269183888E+01  -0.276165230756E-04
0.126774360501E+01  -0.324738412778E-04
0.127279537114E+01  -0.381256856466E-04
0.127784713727E+01  -0.446914881441E-04
0.128289890340E+01  -0.523068904687E-04
0.128795066954E+01  -0.611256859319E-04
0.129300243567E+01  -0.713219604924E-04
0.129805420180E+01  -0.830924472512E-04
0.130310596793E+01  -0.966591085573E-04
0.130815773407E+01  -0.112271959994E-03
0.131320950020E+01  -0.130212150891E-03
0.131826126633E+01  -0.150795316725E-03
0.132331303246E+01  -0.174375219684E-03
0.132836479859E+01  -0.201347694567E-03
0.133341656473E+01  -0.232154917935E-03
0.133846833086E+01  -0.267290018676E-03
0.134352009699E+01  -0.307302047854E-03
0.134857186312E+01  -0.352801324688E-03
0.135362362926E+01  -0.404465173900E-03
0.135867539539E+01  -0.463044067452E-03
0.136372716152E+01  -0.529368181307E-03
0.136877892765E+01  -0.604354375236E-03
0.137383069378E+01  -0.689013601315E-03
0.137888245992E+01  -0.784458744637E-03
0.138393422605E+01  -0.891912897854E-03
0.138898599218E+01  -0.101271806952E-02
0.139403775831E+01  -0.114834432451E-02
0.139908952445E+01  -0.130039935281E-02
0.140414129058E+01  -0.147063846042E-02
0.140919305671E+01  -0.166097497296E-02
0.141424482284E+01  -0.187349103808E-02
0.141929658897E+01  -0.211044880805E-02
0.142434835511E+01  -0.237430197773E-02
0.142940012124E+01  -0.266770764665E-02
0.143445188737E+01  -0.299353846748E-02
0.143950365350E+01  -0.335489503572E-02
0.144455541964E+01  -0.375511846934E-02
0.144960718577E+01  -0.419780312004E-02
0.145465895190E+01  -0.468680935185E-02
0.145971071803E+01  -0.522627631657E-02
0.146476248416E+01  -0.582063464924E-02
0.146981425030E+01  -0.647461900075E-02
0.147486601643E+01  -0.719328031797E-02
0.147991778256E+01  -0.798199777517E-02
0.148496954869E+01  -0.884649025358E-02
0.149002131483E+01  -0.979282725919E-02
0.149507308096E+01  -0.108274391626E-01
0.150012484709E+01  -0.119571266388E-01
0.150517661322E+01  -0.131890691802E-01
0.151022837935E+01  -0.145308325511E-01
0.151528014549E+01  -0.159903750507E-01
0.152033191162E+01  -0.175760524457E-01
0.152538367775E+01  -0.192966214341E-01
0.153043544388E+01  -0.211612414968E-01
0.153548721002E+01  -0.231794749929E-01
0.154053897615E+01  -0.253612853483E-01
0.154559074228E+01  -0.277170331869E-01
0.155064250841E+01  -0.302574702473E-01
0.155569427454E+01  -0.329937309290E-01
0.156074604068E+01  -0.359373213089E-01
0.156579780681E+01  -0.391001054723E-01
0.157084957294E+01  -0.424942890102E-01
0.157590133907E+01  -0.461323995415E-01
0.158095310521E+01  -0.500272641367E-01
0.158600487134E+01  -0.541919835337E-01
0.159105663747E+01  -0.586399030627E-01
0.159610840360E+01  -0.633845802145E-01
0.160116016973E+01  -0.684397488166E-01
0.160621193587E+01  -0.738192798001E-01
0.161126370200E+01  -0.795371385655E-01
0.161631546813E+01  -0.856073389729E-01
0.162136723426E+01  -0.920438939984E-01
0.162641900040E+01  -0.988607631121E-01
0.163147076653E+01  -0.106071796444E+00
0.163652253266E+01  -0.113690675815E+00
0.164157429879E+01  -0.121730852715E+00
0.164662606492E+01  -0.130205483330E+00
0.165167783106E+01  -0.139127360730E+00
0.165672959719E+01  -0.148508844352E+00
0.166178136332E+01  -0.158361786926E+00
0.166683312945E+01  -0.168697459040E+00
0.167188489559E+01  -0.179526471568E+00
0.167693666172E+01  -0.190858696200E+00
0.168198842785E+01  -0.202703184410E+00
0.168704019398E+01  -0.215068085170E+00
0.169209196011E+01  -0.227960561828E+00
0.169714372625E+01  -0.241386708543E+00
0.170219549238E+01  -0.255351466762E+00
0.170724725851E+01  -0.269858542193E+00
0.171229902464E+01  -0.284910322780E+00
0.171735079078E+01  -0.300507798191E+00
0.172240255691E+01  -0.316650481291E+00
0.172745432304E+01  -0.333336332111E+00
0.173250608917E+01  -0.350561684761E+00
0.173755785530E+01  -0.368321177739E+00
0.174260962144E+01  -0.386607688050E+00
0.174766138757E+01  -0.405412269521E+00
0.175271315370E+01  -0.424724095703E+00
0.175776491983E+01  -0.444530407702E+00
0.176281668596E+01  -0.464816467317E+00
0.176786845210E+01  -0.485565515833E+00
0.177292021823E+01  -0.506758738861E+00
0.177797198436E+01  -0.528375237612E+00
0.178302375049E+01  -0.550392007023E+00
0.178807551663E+01  -0.572783921168E+00
0.179312728276E+01  -0.595523726397E+00
0.179817904889E+01  -0.618582042638E+00
0.180323081502E+01  -0.641927373273E+00
0.180828258115E+01  -0.665526123974E+00
0.181333434729E+01  -0.689342630809E+00
0.181838611342E+01  -0.713339197862E+00
0.182343787955E+01  -0.737476144511E+00
0.182848964568E+01  -0.761711862433E+00
0.183354141182E+01  -0.786002882258E+00
0.183859317795E+01  -0.810303949759E+00
0.184364494408E+01  -0.834568111312E+00
0.184869671021E+01  -0.858746808348E+00
0.185374847634E+01  -0.882789980438E+00
0.185880024248E+01  -0.906646176611E+00
0.186385200861E+01  -0.930262674541E+00
0.186890377474E+01  -0.953585607185E+00
0.187395554087E+01  -0.976560096509E+00
0.187900730701E+01  -0.999130393954E+00
0.188405907314E+01  -0.102124002727E+01
0.188911083927E+01  -0.104283195344E+01
0.189416260540E+01  -0.106384871725E+01
0.189921437153E+01  -0.108423261524E+01
0.190426613767E+01  -0.110392586450E+01
0.190931790380E+01  -0.112287077597E+01
0.191436966993E+01  -0.114100993147E+01
0.191942143606E+01  -0.115828636394E+01
0.192447320220E+01  -0.117464374018E+01
0.192952496833E+01  -0.119002654508E+01
0.193457673446E+01  -0.120438026658E+01
0.193962850059E+01  -0.121765158043E+01
0.194468026672E+01  -0.122978853359E+01
0.194973203286E+01  -0.124074072554E+01
0.195478379899E+01  -0.125045948635E+01
0.195983556512E+01  -0.125889805079E+01
0.196488733125E+01  -0.126601172747E+01
0.196993909739E+01  -0.127175806249E+01
0.197499086352E+01  -0.127609699673E+01
0.198004262965E+01  -0.127899101640E+01
0.198509439578E+01  -0.128040529614E+01
0.199014616191E+01  -0.128030783444E+01
0.199519792805E+01  -0.127866958084E+01
0.200024969418E+01  -0.127546455449E+01
0.200530146031E+01  -0.127066995375E+01
0.201035322644E+01  -0.126426625645E+01
0.201540499258E+01  -0.125623731026E+01
0.202045675871E+01  -0.124657041276E+01
0.202550852484E+01  -0.123525638094E+01
0.203056029097E+01  -0.122228960937E+01
0.203561205710E+01  -0.120766811682E+01
0.204066382324E+01  -0.119139358099E+01
0.204571558937E+01  -0.117347136081E+01
